R1  
Electric field / N (Td)                    1.976    
Angular field frequency / N (m3/s)         0.000    
Gas temperature (K)                        300.0    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Longitudinal diffusion                     1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Maximum energy                             10.11    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction He                           1.000    
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.1973    	  0.6739E-01	  0.1070E-01
  0.2346    	  0.6731E-01	  0.1238E-01
  0.2744    	  0.6722E-01	  0.1398E-01
  0.3169    	  0.6711E-01	  0.1555E-01
  0.3623    	  0.6698E-01	  0.1712E-01
  0.4112    	  0.6683E-01	  0.1871E-01
  0.4638    	  0.6664E-01	  0.2031E-01
  0.5206    	  0.6643E-01	  0.2194E-01
  0.5820    	  0.6618E-01	  0.2361E-01
  0.6488    	  0.6588E-01	  0.2533E-01
  0.7214    	  0.6554E-01	  0.2708E-01
  0.8005    	  0.6514E-01	  0.2885E-01
  0.8870    	  0.6467E-01	  0.3064E-01
  0.9817    	  0.6413E-01	  0.3245E-01
   1.086    	  0.6351E-01	  0.3431E-01
   1.200    	  0.6279E-01	  0.3620E-01
   1.325    	  0.6197E-01	  0.3806E-01
   1.463    	  0.6103E-01	  0.3984E-01
   1.615    	  0.5996E-01	  0.4155E-01
   1.782    	  0.5876E-01	  0.4324E-01
   1.966    	  0.5741E-01	  0.4496E-01
   2.168    	  0.5590E-01	  0.4671E-01
   2.391    	  0.5423E-01	  0.4852E-01
   2.636    	  0.5239E-01	  0.5037E-01
   2.905    	  0.5038E-01	  0.5225E-01
   3.199    	  0.4820E-01	  0.5411E-01
   3.521    	  0.4587E-01	  0.5595E-01
   3.873    	  0.4341E-01	  0.5781E-01
   4.257    	  0.4084E-01	  0.5970E-01
   4.673    	  0.3819E-01	  0.6163E-01
   5.125    	  0.3548E-01	  0.6363E-01
   5.613    	  0.3274E-01	  0.6574E-01
   6.139    	  0.3001E-01	  0.6797E-01
   6.703    	  0.2732E-01	  0.7036E-01
   7.307    	  0.2471E-01	  0.7295E-01
   7.951    	  0.2219E-01	  0.7586E-01
   8.634    	  0.1979E-01	  0.7907E-01
   9.358    	  0.1754E-01	  0.8271E-01
   10.12    	  0.1544E-01	  0.8687E-01
   10.92    	  0.1351E-01	  0.9169E-01
   11.76    	  0.1174E-01	  0.9731E-01
   12.63    	  0.1013E-01	  0.1040    
   13.53    	  0.8660E-02	  0.1123    
   14.47    	  0.7326E-02	  0.1224    
   15.43    	  0.6127E-02	  0.1351    
   16.42    	  0.5054E-02	  0.1513    
   17.43    	  0.4097E-02	  0.1727    
   18.46    	  0.3249E-02	  0.2018    
   19.51    	  0.2503E-02	  0.2424    
   20.57    	  0.1847E-02	  0.2885    
   21.65    	  0.1320E-02	  0.3294    
   22.73    	  0.9191E-03	  0.3733    
   23.82    	  0.6229E-03	  0.4223    
   24.91    	  0.4095E-03	  0.4740    
   26.01    	  0.2625E-03	  0.5232    
   27.11    	  0.1652E-03	  0.5672    
   28.21    	  0.1022E-03	  0.6103    
   29.31    	  0.6266E-04	  0.6502    
   30.41    	  0.3805E-04	  0.6877    
   31.50    	  0.2287E-04	  0.7247    
   32.59    	  0.1368E-04	  0.7594    
   33.68    	  0.8151E-05	  0.7923    
   34.76    	  0.4842E-05	  0.8230    
   35.84    	  0.2868E-05	  0.8525    
   36.92    	  0.1698E-05	  0.8805    
   37.99    	  0.1004E-05	  0.9078    
   39.06    	  0.5941E-06	  0.9338    
   40.13    	  0.3521E-06	  0.9569    
   41.19    	  0.2084E-06	  0.9791    
   42.25    	  0.1232E-06	   1.001    
   43.31    	  0.7268E-07	   1.021    
   44.37    	  0.4270E-07	   1.045    
   45.43    	  0.2514E-07	   1.064    
   46.48    	  0.1475E-07	   1.085    
   47.54    	  0.8658E-08	   1.105    
   48.59    	  0.5088E-08	   1.125    
   49.65    	  0.2995E-08	   1.142    
   50.71    	  0.1760E-08	   1.160    
   51.77    	  0.1034E-08	   1.177    
   52.83    	  0.6068E-09	   1.195    
   53.89    	  0.3560E-09	   1.211    
   54.96    	  0.2089E-09	   1.228    
   56.03    	  0.1225E-09	   1.244    
   57.10    	  0.7181E-10	   1.259    
   58.17    	  0.4208E-10	   1.273    
   59.26    	  0.2464E-10	   1.287    
   60.34    	  0.1442E-10	   1.299    
   61.43    	  0.8437E-11	  0.8244    


R17 
Electric field / N (Td)                    32.22    
Angular field frequency / N (m3/s)         0.000    
Gas temperature (K)                        300.0    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Longitudinal diffusion                     1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Maximum energy                             83.27    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction He                           1.000    
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.1272E-01	  0.6081E-01	  0.1499E-02
  0.3887E-01	  0.6080E-01	  0.2357E-02
  0.6650E-01	  0.6079E-01	  0.4067E-02
  0.9571E-01	  0.6078E-01	  0.5797E-02
  0.1267    	  0.6075E-01	  0.7589E-02
  0.1595    	  0.6072E-01	  0.9465E-02
  0.1944    	  0.6068E-01	  0.1139E-01
  0.2317    	  0.6063E-01	  0.1327E-01
  0.2714    	  0.6056E-01	  0.1508E-01
  0.3140    	  0.6048E-01	  0.1687E-01
  0.3598    	  0.6038E-01	  0.1868E-01
  0.4090    	  0.6027E-01	  0.2052E-01
  0.4622    	  0.6013E-01	  0.2240E-01
  0.5197    	  0.5996E-01	  0.2432E-01
  0.5822    	  0.5977E-01	  0.2629E-01
  0.6501    	  0.5954E-01	  0.2834E-01
  0.7242    	  0.5927E-01	  0.3045E-01
  0.8052    	  0.5895E-01	  0.3260E-01
  0.8939    	  0.5858E-01	  0.3478E-01
  0.9912    	  0.5815E-01	  0.3701E-01
   1.098    	  0.5764E-01	  0.3933E-01
   1.216    	  0.5706E-01	  0.4171E-01
   1.346    	  0.5638E-01	  0.4407E-01
   1.489    	  0.5560E-01	  0.4637E-01
   1.647    	  0.5470E-01	  0.4864E-01
   1.822    	  0.5368E-01	  0.5094E-01
   2.015    	  0.5252E-01	  0.5330E-01
   2.228    	  0.5121E-01	  0.5573E-01
   2.463    	  0.4975E-01	  0.5825E-01
   2.723    	  0.4811E-01	  0.6085E-01
   3.009    	  0.4631E-01	  0.6349E-01
   3.323    	  0.4434E-01	  0.6612E-01
   3.669    	  0.4222E-01	  0.6876E-01
   4.049    	  0.3995E-01	  0.7144E-01
   4.464    	  0.3757E-01	  0.7416E-01
   4.917    	  0.3509E-01	  0.7692E-01
   5.411    	  0.3254E-01	  0.7980E-01
   5.948    	  0.2996E-01	  0.8281E-01
   6.529    	  0.2737E-01	  0.8598E-01
   7.156    	  0.2482E-01	  0.8939E-01
   7.832    	  0.2232E-01	  0.9314E-01
   8.556    	  0.1993E-01	  0.9729E-01
   9.330    	  0.1766E-01	  0.1020    
   10.15    	  0.1552E-01	  0.1074    
   11.03    	  0.1354E-01	  0.1138    
   11.95    	  0.1172E-01	  0.1213    
   12.92    	  0.1005E-01	  0.1303    
   13.94    	  0.8522E-02	  0.1417    
   15.00    	  0.7135E-02	  0.1559    
   16.11    	  0.5887E-02	  0.1742    
   17.25    	  0.4772E-02	  0.1983    
   18.43    	  0.3782E-02	  0.2312    
   19.64    	  0.2913E-02	  0.2758    
   20.89    	  0.2153E-02	  0.3264    
   22.16    	  0.1542E-02	  0.3747    
   23.45    	  0.1073E-02	  0.4285    
   24.76    	  0.7225E-03	  0.4876    
   26.09    	  0.4724E-03	  0.5448    
   27.43    	  0.3024E-03	  0.5963    
   28.78    	  0.1895E-03	  0.6472    
   30.14    	  0.1175E-03	  0.6936    
   31.51    	  0.7187E-04	  0.7389    
   32.87    	  0.4360E-04	  0.7815    
   34.24    	  0.2629E-04	  0.8212    
   35.61    	  0.1577E-04	  0.8588    
   36.98    	  0.9443E-05	  0.8941    
   38.34    	  0.5642E-05	  0.9285    
   39.70    	  0.3378E-05	  0.9589    
   41.06    	  0.2023E-05	  0.9870    
   42.41    	  0.1209E-05	   1.015    
   43.76    	  0.7218E-06	   1.041    
   45.10    	  0.4301E-06	   1.067    
   46.44    	  0.2563E-06	   1.093    
   47.77    	  0.1530E-06	   1.118    
   49.10    	  0.9172E-07	   1.141    
   50.43    	  0.5504E-07	   1.163    
   51.75    	  0.3310E-07	   1.184    
   53.07    	  0.1992E-07	   1.205    
   54.39    	  0.1202E-07	   1.224    
   55.71    	  0.7267E-08	   1.244    
   57.02    	  0.4403E-08	   1.262    
   58.34    	  0.2672E-08	   1.279    
   59.66    	  0.1624E-08	   1.294    
   60.98    	  0.9889E-09	   1.309    
   62.29    	  0.6022E-09	   1.323    
   63.61    	  0.3668E-09	   1.337    
   64.94    	  0.2234E-09	   1.350    
   66.26    	  0.1361E-09	   1.362    
   67.59    	  0.8283E-10	   1.374    
   68.93    	  0.5037E-10	   1.386    
   70.27    	  0.3061E-10	   1.396    
   71.61    	  0.1860E-10	   1.406    
   72.96    	  0.1129E-10	   1.415    
   74.31    	  0.6847E-11	  0.8837    


R18 
Electric field / N (Td)                    40.02    
Angular field frequency / N (m3/s)         0.000    
Gas temperature (K)                        300.0    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Longitudinal diffusion                     1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Maximum energy                             98.50    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction He                           1.000    
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.1249E-01	  0.5545E-01	  0.1425E-02
  0.3822E-01	  0.5544E-01	  0.2299E-02
  0.6548E-01	  0.5544E-01	  0.4050E-02
  0.9442E-01	  0.5542E-01	  0.5836E-02
  0.1252    	  0.5541E-01	  0.7701E-02
  0.1579    	  0.5538E-01	  0.9664E-02
  0.1928    	  0.5535E-01	  0.1169E-01
  0.2301    	  0.5531E-01	  0.1370E-01
  0.2700    	  0.5526E-01	  0.1564E-01
  0.3129    	  0.5520E-01	  0.1758E-01
  0.3590    	  0.5512E-01	  0.1955E-01
  0.4088    	  0.5503E-01	  0.2156E-01
  0.4626    	  0.5492E-01	  0.2363E-01
  0.5210    	  0.5479E-01	  0.2576E-01
  0.5844    	  0.5464E-01	  0.2797E-01
  0.6536    	  0.5446E-01	  0.3026E-01
  0.7292    	  0.5424E-01	  0.3264E-01
  0.8119    	  0.5398E-01	  0.3508E-01
  0.9027    	  0.5368E-01	  0.3758E-01
   1.002    	  0.5333E-01	  0.4017E-01
   1.112    	  0.5291E-01	  0.4287E-01
   1.234    	  0.5242E-01	  0.4566E-01
   1.368    	  0.5185E-01	  0.4845E-01
   1.516    	  0.5119E-01	  0.5120E-01
   1.679    	  0.5043E-01	  0.5397E-01
   1.861    	  0.4955E-01	  0.5682E-01
   2.062    	  0.4855E-01	  0.5977E-01
   2.284    	  0.4741E-01	  0.6285E-01
   2.530    	  0.4611E-01	  0.6608E-01
   2.802    	  0.4466E-01	  0.6944E-01
   3.103    	  0.4304E-01	  0.7285E-01
   3.435    	  0.4126E-01	  0.7629E-01
   3.802    	  0.3932E-01	  0.7980E-01
   4.205    	  0.3723E-01	  0.8339E-01
   4.648    	  0.3501E-01	  0.8704E-01
   5.134    	  0.3269E-01	  0.9079E-01
   5.665    	  0.3029E-01	  0.9470E-01
   6.245    	  0.2783E-01	  0.9877E-01
   6.875    	  0.2536E-01	  0.1031    
   7.560    	  0.2292E-01	  0.1077    
   8.300    	  0.2054E-01	  0.1128    
   9.097    	  0.1824E-01	  0.1186    
   9.954    	  0.1606E-01	  0.1251    
   10.87    	  0.1402E-01	  0.1327    
   11.85    	  0.1212E-01	  0.1417    
   12.89    	  0.1038E-01	  0.1525    
   13.98    	  0.8778E-02	  0.1661    
   15.14    	  0.7317E-02	  0.1833    
   16.35    	  0.6002E-02	  0.2057    
   17.62    	  0.4826E-02	  0.2355    
   18.94    	  0.3787E-02	  0.2768    
   20.31    	  0.2876E-02	  0.3278    
   21.73    	  0.2101E-02	  0.3825    
   23.18    	  0.1489E-02	  0.4404    
   24.68    	  0.1020E-02	  0.5048    
   26.20    	  0.6773E-03	  0.5684    
   27.76    	  0.4391E-03	  0.6265    
   29.34    	  0.2785E-03	  0.6826    
   30.94    	  0.1739E-03	  0.7354    
   32.56    	  0.1070E-03	  0.7861    
   34.19    	  0.6521E-04	  0.8334    
   35.83    	  0.3943E-04	  0.8780    
   37.48    	  0.2373E-04	  0.9196    
   39.13    	  0.1423E-04	  0.9594    
   40.79    	  0.8546E-05	  0.9938    
   42.45    	  0.5110E-05	   1.028    
   44.10    	  0.3044E-05	   1.061    
   45.75    	  0.1815E-05	   1.092    
   47.40    	  0.1080E-05	   1.123    
   49.04    	  0.6452E-06	   1.151    
   50.68    	  0.3864E-06	   1.178    
   52.31    	  0.2320E-06	   1.204    
   53.94    	  0.1397E-06	   1.228    
   55.56    	  0.8444E-07	   1.252    
   57.18    	  0.5124E-07	   1.273    
   58.79    	  0.3121E-07	   1.293    
   60.40    	  0.1908E-07	   1.311    
   62.00    	  0.1169E-07	   1.328    
   63.60    	  0.7184E-08	   1.344    
   65.20    	  0.4422E-08	   1.359    
   66.80    	  0.2727E-08	   1.373    
   68.39    	  0.1683E-08	   1.386    
   69.99    	  0.1040E-08	   1.399    
   71.58    	  0.6436E-09	   1.410    
   73.18    	  0.3986E-09	   1.421    
   74.78    	  0.2469E-09	   1.433    
   76.38    	  0.1530E-09	   1.443    
   77.98    	  0.9484E-10	   1.454    
   79.59    	  0.5880E-10	   1.463    
   81.20    	  0.3645E-10	   1.473    
   82.82    	  0.2260E-10	   1.482    
   84.44    	  0.1401E-10	   1.490    
   86.07    	  0.8685E-11	  0.9231    


R19 
Electric field / N (Td)                    47.83    
Angular field frequency / N (m3/s)         0.000    
Gas temperature (K)                        300.0    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Longitudinal diffusion                     1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Maximum energy                             112.8    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction He                           1.000    
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.1235E-01	  0.5104E-01	  0.1314E-02
  0.3783E-01	  0.5103E-01	  0.2190E-02
  0.6492E-01	  0.5103E-01	  0.3956E-02
  0.9375E-01	  0.5102E-01	  0.5775E-02
  0.1245    	  0.5101E-01	  0.7685E-02
  0.1572    	  0.5099E-01	  0.9708E-02
  0.1922    	  0.5096E-01	  0.1181E-01
  0.2297    	  0.5093E-01	  0.1390E-01
  0.2699    	  0.5089E-01	  0.1595E-01
  0.3131    	  0.5084E-01	  0.1799E-01
  0.3597    	  0.5078E-01	  0.2008E-01
  0.4101    	  0.5071E-01	  0.2223E-01
  0.4646    	  0.5062E-01	  0.2444E-01
  0.5238    	  0.5052E-01	  0.2674E-01
  0.5882    	  0.5039E-01	  0.2913E-01
  0.6585    	  0.5024E-01	  0.3163E-01
  0.7354    	  0.5006E-01	  0.3423E-01
  0.8197    	  0.4985E-01	  0.3690E-01
  0.9123    	  0.4960E-01	  0.3966E-01
   1.014    	  0.4930E-01	  0.4253E-01
   1.127    	  0.4895E-01	  0.4554E-01
   1.251    	  0.4854E-01	  0.4866E-01
   1.388    	  0.4806E-01	  0.5180E-01
   1.540    	  0.4749E-01	  0.5495E-01
   1.709    	  0.4684E-01	  0.5816E-01
   1.895    	  0.4608E-01	  0.6149E-01
   2.103    	  0.4520E-01	  0.6498E-01
   2.332    	  0.4420E-01	  0.6865E-01
   2.587    	  0.4306E-01	  0.7254E-01
   2.870    	  0.4176E-01	  0.7660E-01
   3.183    	  0.4030E-01	  0.8075E-01
   3.529    	  0.3869E-01	  0.8500E-01
   3.912    	  0.3691E-01	  0.8939E-01
   4.335    	  0.3499E-01	  0.9389E-01
   4.800    	  0.3294E-01	  0.9852E-01
   5.312    	  0.3076E-01	  0.1033    
   5.874    	  0.2850E-01	  0.1083    
   6.489    	  0.2618E-01	  0.1136    
   7.161    	  0.2383E-01	  0.1191    
   7.892    	  0.2149E-01	  0.1251    
   8.686    	  0.1921E-01	  0.1317    
   9.545    	  0.1700E-01	  0.1392    
   10.47    	  0.1491E-01	  0.1477    
   11.47    	  0.1295E-01	  0.1576    
   12.53    	  0.1113E-01	  0.1694    
   13.67    	  0.9446E-02	  0.1840    
   14.87    	  0.7899E-02	  0.2025    
   16.15    	  0.6498E-02	  0.2264    
   17.49    	  0.5242E-02	  0.2581    
   18.91    	  0.4129E-02	  0.3015    
   20.38    	  0.3155E-02	  0.3549    
   21.92    	  0.2322E-02	  0.4133    
   23.52    	  0.1659E-02	  0.4762    
   25.16    	  0.1145E-02	  0.5445    
   26.86    	  0.7669E-03	  0.6103    
   28.60    	  0.5002E-03	  0.6733    
   30.38    	  0.3206E-03	  0.7317    
   32.19    	  0.2015E-03	  0.7888    
   34.04    	  0.1250E-03	  0.8421    
   35.90    	  0.7673E-04	  0.8925    
   37.79    	  0.4679E-04	  0.9393    
   39.69    	  0.2841E-04	  0.9823    
   41.61    	  0.1718E-04	   1.022    
   43.53    	  0.1033E-04	   1.060    
   45.46    	  0.6184E-05	   1.097    
   47.39    	  0.3693E-05	   1.134    
   49.33    	  0.2213E-05	   1.166    
   51.26    	  0.1328E-05	   1.198    
   53.18    	  0.7988E-06	   1.228    
   55.10    	  0.4823E-06	   1.255    
   57.02    	  0.2924E-06	   1.281    
   58.93    	  0.1780E-06	   1.304    
   60.84    	  0.1089E-06	   1.325    
   62.74    	  0.6687E-07	   1.344    
   64.63    	  0.4118E-07	   1.362    
   66.52    	  0.2544E-07	   1.378    
   68.40    	  0.1575E-07	   1.394    
   70.28    	  0.9780E-08	   1.408    
   72.15    	  0.6089E-08	   1.421    
   74.02    	  0.3799E-08	   1.433    
   75.89    	  0.2375E-08	   1.445    
   77.75    	  0.1488E-08	   1.456    
   79.62    	  0.9334E-09	   1.467    
   81.48    	  0.5865E-09	   1.478    
   83.34    	  0.3690E-09	   1.488    
   85.21    	  0.2325E-09	   1.498    
   87.07    	  0.1467E-09	   1.508    
   88.94    	  0.9270E-10	   1.518    
   90.82    	  0.5864E-10	   1.527    
   92.70    	  0.3714E-10	   1.535    
   94.58    	  0.2355E-10	   1.541    
   96.47    	  0.1494E-10	   1.545    
   98.36    	  0.9493E-11	   1.546    
   100.3    	  0.6043E-11	  0.9434    


R20 
Electric field / N (Td)                    55.63    
Angular field frequency / N (m3/s)         0.000    
Gas temperature (K)                        300.0    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Longitudinal diffusion                     1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Maximum energy                             130.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction He                           1.000    
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.1226E-01	  0.4729E-01	  0.1181E-02
  0.3760E-01	  0.4729E-01	  0.2051E-02
  0.6462E-01	  0.4728E-01	  0.3816E-02
  0.9346E-01	  0.4728E-01	  0.5651E-02
  0.1243    	  0.4727E-01	  0.7593E-02
  0.1572    	  0.4725E-01	  0.9662E-02
  0.1925    	  0.4723E-01	  0.1182E-01
  0.2303    	  0.4721E-01	  0.1398E-01
  0.2709    	  0.4717E-01	  0.1610E-01
  0.3147    	  0.4713E-01	  0.1824E-01
  0.3619    	  0.4708E-01	  0.2043E-01
  0.4130    	  0.4702E-01	  0.2269E-01
  0.4684    	  0.4695E-01	  0.2503E-01
  0.5287    	  0.4686E-01	  0.2746E-01
  0.5943    	  0.4676E-01	  0.3000E-01
  0.6660    	  0.4663E-01	  0.3267E-01
  0.7445    	  0.4648E-01	  0.3545E-01
  0.8306    	  0.4630E-01	  0.3832E-01
  0.9253    	  0.4609E-01	  0.4131E-01
   1.030    	  0.4583E-01	  0.4443E-01
   1.145    	  0.4553E-01	  0.4772E-01
   1.272    	  0.4518E-01	  0.5113E-01
   1.413    	  0.4476E-01	  0.5457E-01
   1.570    	  0.4427E-01	  0.5806E-01
   1.743    	  0.4370E-01	  0.6167E-01
   1.936    	  0.4303E-01	  0.6546E-01
   2.150    	  0.4225E-01	  0.6945E-01
   2.388    	  0.4136E-01	  0.7368E-01
   2.652    	  0.4033E-01	  0.7819E-01
   2.945    	  0.3916E-01	  0.8290E-01
   3.271    	  0.3784E-01	  0.8776E-01
   3.632    	  0.3636E-01	  0.9280E-01
   4.033    	  0.3473E-01	  0.9804E-01
   4.475    	  0.3295E-01	  0.1035    
   4.965    	  0.3103E-01	  0.1091    
   5.505    	  0.2899E-01	  0.1150    
   6.099    	  0.2685E-01	  0.1211    
   6.751    	  0.2464E-01	  0.1276    
   7.466    	  0.2240E-01	  0.1345    
   8.247    	  0.2016E-01	  0.1421    
   9.098    	  0.1797E-01	  0.1504    
   10.02    	  0.1584E-01	  0.1598    
   11.02    	  0.1383E-01	  0.1706    
   12.10    	  0.1194E-01	  0.1833    
   13.26    	  0.1018E-01	  0.1987    
   14.50    	  0.8545E-02	  0.2181    
   15.83    	  0.7058E-02	  0.2428    
   17.24    	  0.5717E-02	  0.2754    
   18.73    	  0.4524E-02	  0.3196    
   20.31    	  0.3480E-02	  0.3747    
   21.96    	  0.2578E-02	  0.4370    
   23.69    	  0.1854E-02	  0.5042    
   25.49    	  0.1287E-02	  0.5762    
   27.35    	  0.8670E-03	  0.6451    
   29.28    	  0.5684E-03	  0.7118    
   31.27    	  0.3650E-03	  0.7750    
   33.31    	  0.2300E-03	  0.8354    
   35.40    	  0.1429E-03	  0.8919    
   37.53    	  0.8778E-04	  0.9451    
   39.69    	  0.5349E-04	  0.9943    
   41.88    	  0.3238E-04	   1.039    
   44.10    	  0.1942E-04	   1.084    
   46.33    	  0.1158E-04	   1.126    
   48.58    	  0.6887E-05	   1.166    
   50.84    	  0.4098E-05	   1.203    
   53.11    	  0.2438E-05	   1.238    
   55.38    	  0.1455E-05	   1.271    
   57.65    	  0.8712E-06	   1.300    
   59.92    	  0.5240E-06	   1.326    
   62.18    	  0.3165E-06	   1.349    
   64.44    	  0.1918E-06	   1.371    
   66.69    	  0.1166E-06	   1.390    
   68.94    	  0.7110E-07	   1.408    
   71.18    	  0.4353E-07	   1.424    
   73.41    	  0.2674E-07	   1.439    
   75.64    	  0.1647E-07	   1.453    
   77.86    	  0.1019E-07	   1.466    
   80.07    	  0.6318E-08	   1.478    
   82.28    	  0.3930E-08	   1.490    
   84.48    	  0.2452E-08	   1.502    
   86.68    	  0.1535E-08	   1.513    
   88.87    	  0.9637E-09	   1.524    
   91.06    	  0.6071E-09	   1.533    
   93.26    	  0.3838E-09	   1.541    
   95.45    	  0.2433E-09	   1.546    
   97.64    	  0.1546E-09	   1.550    
   99.83    	  0.9844E-10	   1.552    
   102.0    	  0.6292E-10	   1.551    
   104.2    	  0.4042E-10	   1.550    
   106.4    	  0.2608E-10	   1.550    
   108.6    	  0.1690E-10	   1.550    
   110.8    	  0.1099E-10	   1.549    
   113.1    	  0.7188E-11	  0.9336    


R21 
Electric field / N (Td)                    63.44    
Angular field frequency / N (m3/s)         0.000    
Gas temperature (K)                        300.0    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Longitudinal diffusion                     1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Maximum energy                             151.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction He                           1.000    
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.1224E-01	  0.4405E-01	  0.1035E-02
  0.3756E-01	  0.4405E-01	  0.1897E-02
  0.6467E-01	  0.4405E-01	  0.3656E-02
  0.9368E-01	  0.4405E-01	  0.5505E-02
  0.1248    	  0.4404E-01	  0.7475E-02
  0.1581    	  0.4402E-01	  0.9588E-02
  0.1938    	  0.4401E-01	  0.1180E-01
  0.2322    	  0.4399E-01	  0.1402E-01
  0.2735    	  0.4396E-01	  0.1621E-01
  0.3181    	  0.4393E-01	  0.1843E-01
  0.3663    	  0.4388E-01	  0.2071E-01
  0.4184    	  0.4383E-01	  0.2308E-01
  0.4750    	  0.4377E-01	  0.2553E-01
  0.5366    	  0.4370E-01	  0.2809E-01
  0.6038    	  0.4360E-01	  0.3077E-01
  0.6772    	  0.4350E-01	  0.3359E-01
  0.7577    	  0.4337E-01	  0.3654E-01
  0.8460    	  0.4321E-01	  0.3959E-01
  0.9432    	  0.4302E-01	  0.4277E-01
   1.050    	  0.4280E-01	  0.4612E-01
   1.169    	  0.4254E-01	  0.4966E-01
   1.300    	  0.4223E-01	  0.5332E-01
   1.445    	  0.4186E-01	  0.5704E-01
   1.606    	  0.4142E-01	  0.6085E-01
   1.786    	  0.4091E-01	  0.6483E-01
   1.985    	  0.4031E-01	  0.6904E-01
   2.206    	  0.3962E-01	  0.7351E-01
   2.453    	  0.3881E-01	  0.7829E-01
   2.727    	  0.3788E-01	  0.8339E-01
   3.032    	  0.3681E-01	  0.8873E-01
   3.371    	  0.3559E-01	  0.9429E-01
   3.749    	  0.3423E-01	  0.1001    
   4.167    	  0.3271E-01	  0.1062    
   4.632    	  0.3104E-01	  0.1125    
   5.147    	  0.2924E-01	  0.1192    
   5.716    	  0.2731E-01	  0.1262    
   6.344    	  0.2528E-01	  0.1336    
   7.037    	  0.2317E-01	  0.1414    
   7.798    	  0.2102E-01	  0.1498    
   8.632    	  0.1888E-01	  0.1590    
   9.544    	  0.1676E-01	  0.1693    
   10.54    	  0.1473E-01	  0.1809    
   11.62    	  0.1278E-01	  0.1945    
   12.79    	  0.1096E-01	  0.2104    
   14.06    	  0.9253E-02	  0.2303    
   15.42    	  0.7680E-02	  0.2555    
   16.88    	  0.6253E-02	  0.2883    
   18.43    	  0.4976E-02	  0.3324    
   20.09    	  0.3855E-02	  0.3884    
   21.85    	  0.2877E-02	  0.4540    
   23.70    	  0.2081E-02	  0.5245    
   25.64    	  0.1453E-02	  0.6005    
   27.68    	  0.9829E-03	  0.6734    
   29.80    	  0.6473E-03	  0.7429    
   32.01    	  0.4155E-03	  0.8109    
   34.29    	  0.2616E-03	  0.8748    
   36.64    	  0.1619E-03	  0.9353    
   39.05    	  0.9889E-04	  0.9927    
   41.52    	  0.5989E-04	   1.043    
   44.04    	  0.3577E-04	   1.094    
   46.60    	  0.2115E-04	   1.142    
   49.20    	  0.1244E-04	   1.188    
   51.82    	  0.7293E-05	   1.230    
   54.47    	  0.4270E-05	   1.270    
   57.14    	  0.2504E-05	   1.306    
   59.82    	  0.1472E-05	   1.337    
   62.50    	  0.8681E-06	   1.365    
   65.20    	  0.5130E-06	   1.389    
   67.89    	  0.3039E-06	   1.412    
   70.58    	  0.1805E-06	   1.432    
   73.27    	  0.1076E-06	   1.450    
   75.95    	  0.6436E-07	   1.467    
   78.63    	  0.3864E-07	   1.482    
   81.29    	  0.2329E-07	   1.497    
   83.95    	  0.1410E-07	   1.511    
   86.60    	  0.8572E-08	   1.524    
   89.25    	  0.5238E-08	   1.535    
   91.88    	  0.3217E-08	   1.546    
   94.51    	  0.1987E-08	   1.553    
