Temperatures,+-
3.515474891897819587e-01,-8.448521052560863387e-01
3.517069487482018530e-01,-8.452505239778950186e-01
3.518662168736206297e-01,-8.456483139998792753e-01
3.520253162763104515e-01,-8.460457092492815745e-01
3.521842600043921800e-01,-8.464426452331559325e-01
3.523430512436402373e-01,-8.468392094015725347e-01
3.525016451926841765e-01,-8.472353173520350555e-01
3.526601108986157640e-01,-8.476309680140651226e-01
3.528184058719781580e-01,-8.480261595816912523e-01
3.529765466547144515e-01,-8.484209408215679371e-01
3.531345175995811436e-01,-8.488152656498415549e-01
3.532923213295109388e-01,-8.492091792169433884e-01
3.534499560553505115e-01,-8.496026797947815457e-01
3.536074597710848200e-01,-8.499956609970152899e-01
3.537647906374080664e-01,-8.503882984279932389e-01
3.539219436454721923e-01,-8.507804345505648458e-01
3.540789473550271516e-01,-8.511722415105530404e-01
3.542357916850893407e-01,-8.515634604622657200e-01
3.543924812186909357e-01,-8.519543201422118406e-01
3.545489927842410127e-01,-8.523447442212862546e-01
3.547053392432242269e-01,-8.527347464105216046e-01
3.548615162054488126e-01,-8.531242882426635088e-01
3.550175053646190126e-01,-8.535133094865827719e-01
3.551733729657815530e-01,-8.539019874515038078e-01
3.553290269005382473e-01,-8.542900807560711574e-01
3.554845129271319570e-01,-8.546778020884989724e-01
3.556398372686557230e-01,-8.550650551745012651e-01
3.557949882766962002e-01,-8.554517988359906511e-01
3.559499369847963779e-01,-8.558380889158359039e-01
3.561047363641515751e-01,-8.562239580841284337e-01
3.562593380294599710e-01,-8.566092492526394819e-01
3.564137555076576369e-01,-8.569940511887714774e-01
3.565679867888652543e-01,-8.573784079174024964e-01
3.567220298211317142e-01,-8.577623314208779881e-01
3.568758825143452662e-01,-8.581456486455460997e-01
3.570295427439786340e-01,-8.585285465874871180e-01
3.571830083546735923e-01,-8.589109226478625070e-01
3.573362765703203547e-01,-8.592926869525064903e-01
3.574893386488242064e-01,-8.596739552616147195e-01
3.576422155280949422e-01,-8.600547413409718178e-01
3.577948756931547125e-01,-8.604351316189160492e-01
3.579473397181248684e-01,-8.608148459287369159e-01
3.580995803637960773e-01,-8.611939779014620155e-01
3.582516348326922340e-01,-8.615726546707036526e-01
3.584034714552117862e-01,-8.619507441142458815e-01
3.585550853726607867e-01,-8.623283627570744736e-01
3.587064975770353215e-01,-8.627053028597421180e-01
3.588577309410224125e-01,-8.630818599853404827e-01
3.590087624013117429e-01,-8.634578298124735429e-01
3.591596032027662977e-01,-8.638333508570861241e-01
3.593102611854714912e-01,-8.642083313732258354e-01
3.594607407049226766e-01,-8.645829112028327046e-01
3.596110168973793431e-01,-8.649569532568311958e-01
3.597611546858697773e-01,-8.653305584608990131e-01
3.599110813665625797e-01,-8.657036328388061364e-01
3.600608827805062973e-01,-8.660763692429566118e-01
3.602104945134551595e-01,-8.664486604826359128e-01
3.603599450265216331e-01,-8.668204310400740020e-01
3.605092279598109961e-01,-8.671917730974869620e-01
