Temperatures,+-,Metastables,+-
2.982251828469646853e+02,4.751815527050530363e+01,8.818211916894133750e+14,5.986019632942442188e+13
3.404561732005546446e+02,4.899043699211149772e+01,8.819525950456273750e+14,5.412831329025061719e+13
2.814171148749253462e+02,4.949665339959292965e+01,7.968309031364293750e+14,5.963694233100398438e+13
3.692279944856849738e+02,6.128557816102064493e+01,8.202413248016605000e+14,5.807404579689134375e+13
3.683811972694645647e+02,5.885514925400531183e+01,8.244119945323437500e+14,5.617889318287893750e+13
2.485757140973730372e+02,4.037841318433106608e+01,7.226880538483492500e+14,4.986878116156711719e+13
3.369691965771629611e+02,6.640887189616486808e+01,7.499794503075871250e+14,6.297079837461429688e+13
2.897258215642433470e+02,5.005748270369528541e+01,8.364323936804221250e+14,6.153642527045803125e+13
2.726822167950388689e+02,4.589299437074551946e+01,6.977048226179561250e+14,4.991412539760197656e+13
3.121936651361280042e+02,5.303778706705799095e+01,7.760735061870215000e+14,5.614950432676240625e+13
2.326909164870854170e+02,3.935058896556007113e+01,6.790607596063131250e+14,4.872941875584768750e+13
2.791184309588217616e+02,4.822620018941449160e+01,7.260052610618532500e+14,5.334442973569700781e+13
4.058968148545083068e+02,8.594476682135426415e+01,7.751633503268192500e+14,7.003555279755832812e+13
2.635559393555553811e+02,5.421922006017410922e+01,7.239550237708900000e+14,6.330755327894819531e+13
3.790618484949843037e+02,6.793951972870355860e+01,8.951031770746426250e+14,6.847768738705065625e+13
2.970552792819964338e+02,4.303651967977706505e+01,7.493520941547850000e+14,4.620081005967464844e+13
3.134358367828698988e+02,5.967631826464787537e+01,7.978632500945400000e+14,6.470316079032858594e+13
3.659144922402393831e+02,6.951218797171335950e+01,8.426161054469780000e+14,6.827837137215154688e+13
2.697894940668100503e+02,4.452114245053488872e+01,8.094459806604915000e+14,5.682819751402951562e+13
3.558003203504579233e+02,5.984149359967828730e+01,7.491545322797528750e+14,5.370218159731733594e+13
3.067301613851261664e+02,5.128887558575040373e+01,7.592281160818742500e+14,5.404699383549268750e+13
3.322124117897676570e+02,6.473560070330199778e+01,8.052801057659591250e+14,6.687275576964894531e+13
2.817493133764756408e+02,5.346050806264261723e+01,8.138077102730838750e+14,6.571707168007559375e+13
3.050376103437056372e+02,5.342221692161632518e+01,8.204991312658030000e+14,6.120245663116396875e+13
3.394246149623756423e+02,6.580537065796606555e+01,8.184280119778443750e+14,6.763843442415038281e+13
3.024645261437730142e+02,6.134372742963507363e+01,8.136785095895958750e+14,7.027859023568992188e+13
2.629753101338710621e+02,2.790793141327048943e+01,8.594105118594926250e+14,3.880817480697997656e+13
3.850848227561306771e+02,6.797772175780707471e+01,7.924873096986358750e+14,5.967559795171196875e+13
3.381390001437141564e+02,5.525913828896096902e+01,7.822985817272071250e+14,5.448025243456193750e+13
2.515146215109090519e+02,4.588289200115134747e+01,7.327581768698431250e+14,5.679880142967591406e+13
3.011682663112321734e+02,5.602194740252957672e+01,7.979934536609902500e+14,6.320100008230646094e+13
2.996971975165520803e+02,6.279395924358225756e+01,7.394037011680695000e+14,6.593380949937148438e+13
2.889524890417926031e+02,5.461722356904769526e+01,7.768620168626932500e+14,6.249035507765828125e+13
3.898790700322766725e+02,6.140361773942014167e+01,8.778746442894867500e+14,5.901720607788627344e+13
3.500974270943467559e+02,6.332905447658006182e+01,7.531704786462207500e+14,5.805290110966539062e+13
2.970716010304178667e+02,4.750361888044491820e+01,7.582307975310186250e+14,5.160357505424011719e+13
3.564953936592511923e+02,5.191736772498764907e+01,8.044560758049467500e+14,4.994912259300762500e+13
2.716000655030164808e+02,4.898775017328625836e+01,7.549246695720098750e+14,5.790658386857411719e+13
3.119712776465192974e+02,6.021679098969966759e+01,8.428884980617325000e+14,6.932404602550099219e+13
2.730023320911507767e+02,4.786519664351664716e+01,7.922938447558573750e+14,5.909404480248084375e+13
2.397095504019227405e+02,5.009956758227065166e+01,6.604310672942541250e+14,5.857906607165063281e+13
2.985938295463456029e+02,4.634048210777355337e+01,8.218688767136865000e+14,5.431978258476242188e+13
3.219028371485131856e+02,5.293093639762458480e+01,8.003713978058266250e+14,5.607032541077293750e+13
3.303583272181145958e+02,6.509150422408622205e+01,7.221756544109671250e+14,6.059796489032748438e+13
