Temperatures,+-,Metastables,+-
2.159710325508756341e+02,4.677782489459044513e+01,6.519578522012288750e+14,5.984093814176188281e+13
2.167746899012850292e+02,5.102558743846237377e+01,6.524960843286105000e+14,6.510131951317843750e+13
2.179114114058833138e+02,5.438065014382251405e+01,6.526707679444308750e+14,6.902960227005588281e+13
2.316618658173273957e+02,5.327946729561641348e+01,6.734903264524771250e+14,6.571346417164378125e+13
2.524300419250342316e+02,5.841233104412812338e+01,6.630667782426402500e+14,6.513703173250296875e+13
2.777976165589042807e+02,6.867123260491118231e+01,6.454081933046738750e+14,6.777465291111110156e+13
2.932953539747469449e+02,7.394667506408984536e+01,6.386925804827438750e+14,6.843735152567859375e+13
2.906748088954988134e+02,7.207417890506731339e+01,6.342209488709487500e+14,6.683640666043607031e+13
2.805567316569079708e+02,6.511764352670957123e+01,6.476399637872792500e+14,6.387263856914277344e+13
2.833336627568427843e+02,6.180340283620544994e+01,6.667517227969885000e+14,6.181494277647364844e+13
2.674080533963792732e+02,5.517611029918415255e+01,6.604497408417823750e+14,5.788248179276449219e+13
2.557077679106249093e+02,4.631608433770811217e+01,6.717124890719497500e+14,5.165855361234730469e+13
2.544046807442379929e+02,4.494020595038939092e+01,6.757525299934021250e+14,5.068464652844219531e+13
2.415753102323336350e+02,4.535169269141714210e+01,6.721650187123096250e+14,5.354355070248208594e+13
2.397219831260467799e+02,4.621543107937730355e+01,6.890423617981748750e+14,5.637379949351005469e+13
2.215061918181879719e+02,4.628574359948549954e+01,6.732168487485135000e+14,5.965035629779637500e+13
2.404589129608122846e+02,4.710149966890190143e+01,6.990012184631698750e+14,5.811976845585515625e+13
2.698437478254846837e+02,5.000467603004887707e+01,7.132075407638791250e+14,5.616731628334231250e+13
2.701786533422586558e+02,4.546682454227924808e+01,7.124051631740907500e+14,5.094621626395892188e+13
2.701667878421808950e+02,4.029684537429199764e+01,7.291096419222472500e+14,4.622135456831516406e+13
2.503827777980560541e+02,3.540079064919993357e+01,7.168680564155325000e+14,4.304516189876027344e+13
2.422479121125660981e+02,3.703212403219826854e+01,7.152830102085148750e+14,4.642360814285183594e+13
2.274174675767638973e+02,4.137562599161550736e+01,6.936363274267281250e+14,5.353400802971000000e+13
2.236828412785667979e+02,4.578177743598597971e+01,6.695070909746942500e+14,5.810969306904344531e+13
2.230724490679408234e+02,5.127479152802170859e+01,6.419693599417855000e+14,6.254549216782383594e+13
2.149722364349537713e+02,4.907203765464711864e+01,6.240263861875581250e+14,6.035526718199409375e+13
2.156098273427836318e+02,4.397240957813788498e+01,6.372016185280131250e+14,5.506976927556762500e+13
2.084776373256813145e+02,4.183931274567699177e+01,6.532697454794632500e+14,5.554531085386304688e+13
2.170376837954694054e+02,4.161123628370766170e+01,6.916167069427968750e+14,5.621298498373034375e+13
2.236530573975759921e+02,4.009705384058604238e+01,7.204582234133890000e+14,5.479257237006875000e+13
2.196706010781213934e+02,3.713669164853284599e+01,7.254895639176147500e+14,5.202600711790284375e+13
2.241908793787041247e+02,3.386816010299941837e+01,7.446692043025923750e+14,4.773965590662497656e+13
2.215107858623075856e+02,3.251470070599317097e+01,7.441144174754070000e+14,4.634124193351373438e+13
2.109125090555282895e+02,3.253306005329177708e+01,7.055450912256793750e+14,4.613463504250136719e+13
1.975682127061976985e+02,3.238572376555502075e+01,6.747182898750543750e+14,4.683772078058090625e+13
1.954152091750470674e+02,3.291936677786775789e+01,6.547034148584675000e+14,4.669090105091460156e+13
2.035654741075820766e+02,3.465011168623433946e+01,6.562552810271500000e+14,4.731192603040065625e+13
2.134544863048863306e+02,3.707831720117291496e+01,6.745073292653863750e+14,4.966143548512967969e+13
2.222051733410685586e+02,4.119114201061095315e+01,6.699011404261720000e+14,5.265402178067564844e+13
2.291216176995572482e+02,4.138216994508886870e+01,6.798073720541485000e+14,5.207692524570408594e+13
2.278382942441494379e+02,3.684888603341372004e+01,6.800110304069597500e+14,4.664280454738964844e+13
2.313051799300803566e+02,4.055882132774382853e+01,6.584697754902831250e+14,4.896776929114204688e+13
2.242823388156104727e+02,4.216452650615268993e+01,6.400403698684293750e+14,5.100775016148552344e+13
2.052411296047769440e+02,3.500005918179024178e+01,6.247494057594471250e+14,4.511685885193026562e+13
2.122746392422470763e+02,3.904257132818182896e+01,6.313847638409056250e+14,4.919532415205966406e+13
2.366819431659274358e+02,4.323463894742489089e+01,6.569325314274187500e+14,5.090882722903282812e+13
2.676254800398283464e+02,4.921285158767891943e+01,6.912777321386578750e+14,5.401179545792522656e+13
2.730565317346417942e+02,5.291834948251723603e+01,7.109305598816046250e+14,5.856376868487017969e+13
2.745713616525087559e+02,5.341766569919964525e+01,7.180914337260475000e+14,5.938837737828514844e+13
2.938474278020936481e+02,5.769366435086858758e+01,7.115022851442957500e+14,5.941825595580425781e+13
2.708730420894378881e+02,5.031043802836064316e+01,6.934908387418605000e+14,5.473387208877851562e+13
2.447889348566121441e+02,4.728197410614909302e+01,6.963842217833792500e+14,5.709833617197795312e+13
2.158545534551028595e+02,4.488198473504427710e+01,6.766064581814262500e+14,5.963547282015808594e+13
1.870521520200097996e+02,3.611150707377350244e+01,6.703230844167246250e+14,5.476696621315867188e+13
2.020493415057865718e+02,3.243384467277221006e+01,7.088318522351550000e+14,4.821699814131250000e+13
2.076106554256675736e+02,3.091676103267777265e+01,7.002226903858698750e+14,4.419499910335944531e+13
