Temperatures,+-
7.699688686358199252e-01,-1.409354886099341675e+00
7.656873265783001870e-01,-1.413357992551063536e+00
7.678677300195174693e-01,-1.417648449270233479e+00
7.723286556175649187e-01,-1.421627250259777986e+00
7.709089344863627735e-01,-1.424919518063604729e+00
7.645631000788615239e-01,-1.427612922429817521e+00
7.560320484491002135e-01,-1.431902929466164487e+00
7.514161159390675415e-01,-1.434929297368076062e+00
7.543444899700634254e-01,-1.438441906628928679e+00
7.568688439295914172e-01,-1.442887368974929974e+00
7.593190557086031411e-01,-1.451467228808725807e+00
7.598838746667831989e-01,-1.455216808368970938e+00
7.634340050753873896e-01,-1.454045758665001964e+00
7.739772567818492544e-01,-1.461979068141066485e+00
7.740932489601356492e-01,-1.468466137972151309e+00
7.692489866036185120e-01,-1.465224478066533553e+00
7.740508474817507922e-01,-1.467061168977243035e+00
7.760003844458710498e-01,-1.474481181856451162e+00
7.751698503161962295e-01,-1.475408133000352784e+00
7.875719786417851864e-01,-1.480882199977577418e+00
7.962458972854894457e-01,-1.485796673641779808e+00
8.066790620163628578e-01,-1.490154495808884372e+00
8.203604490467268917e-01,-1.495682071189874174e+00
8.157177627041058976e-01,-1.494035898940063722e+00
8.038110510560667610e-01,-1.495351239377539443e+00
7.941202699382198249e-01,-1.500268836329001321e+00
7.886617013578698376e-01,-1.499255848030382365e+00
7.896465256480603712e-01,-1.499474651333570163e+00
7.927799730998270622e-01,-1.505618557019551496e+00
8.018672559195388905e-01,-1.509641002059476600e+00
8.052979344657515970e-01,-1.506678382764656821e+00
8.134839331818966013e-01,-1.507196168374050460e+00
8.165361412816882769e-01,-1.507702880476580631e+00
8.039347428668564000e-01,-1.509189087838231025e+00
8.019946330748257690e-01,-1.513442387352685214e+00
8.028320213594094534e-01,-1.513257753814461815e+00
7.988968064282470083e-01,-1.512740682179266605e+00
8.026397087375027883e-01,-1.518888547087660745e+00
8.005810578631282759e-01,-1.523128269798734946e+00
7.956224711504397140e-01,-1.519759452383281140e+00
7.874288003317720941e-01,-1.516793428062739535e+00
7.794316527507760828e-01,-1.520689447323933630e+00
7.683424682827595387e-01,-1.522555906953931837e+00
7.623177161648772016e-01,-1.519244630314010802e+00
7.547083349392316176e-01,-1.517376431437132522e+00
7.444212180593867689e-01,-1.517052953673197591e+00
7.334355200244841999e-01,-1.513750060878706671e+00
7.327582480010846888e-01,-1.515369051400391465e+00
7.356617914057269614e-01,-1.518718899760218122e+00
7.270461937136654118e-01,-1.512706323666917818e+00
7.166912382171080065e-01,-1.502526733468098064e+00
7.189131697302569846e-01,-1.501932462606610619e+00
7.225826510519118839e-01,-1.504956665248784242e+00
7.217235953303227092e-01,-1.506308274107084122e+00
7.190835134327492328e-01,-1.511578093223458819e+00
7.253152389605018735e-01,-1.514540203990486056e+00
7.365070705611675983e-01,-1.517369547729903401e+00
7.334918016186786627e-01,-1.517499317065253761e+00
7.367099946514569231e-01,-1.525134076929173021e+00
7.472622870805181172e-01,-1.532910657731029858e+00
7.430877830722549815e-01,-1.528927322570639680e+00
7.288700678029808033e-01,-1.526684103094096079e+00
7.180540565001136688e-01,-1.529414299873950611e+00
7.227442175710619976e-01,-1.537220306759088828e+00
7.317825187907801565e-01,-1.543962142545401317e+00
7.315198875319821603e-01,-1.550840130999312949e+00
7.265969757846261201e-01,-1.545749956324351082e+00
7.217684793673619925e-01,-1.532100850680367943e+00
7.196177668014576145e-01,-1.523624794338786170e+00
7.182921549118334026e-01,-1.515690382583625651e+00
7.221517904477727789e-01,-1.500726423790870401e+00
7.339264265926986885e-01,-1.490862045039204054e+00
7.443922486502521085e-01,-1.482613717484844829e+00
7.467552815964226820e-01,-1.465404555950305721e+00
7.566230660086931126e-01,-1.446874705481806744e+00
7.783396929487559346e-01,-1.442203210262395174e+00
7.908876287623984869e-01,-1.437904468623648624e+00
7.901476565040431721e-01,-1.426604793802715987e+00
7.804700200138792177e-01,-1.421662017649478749e+00
7.675712184517717862e-01,-1.422095622220849620e+00
7.629959930550528346e-01,-1.418651790998605833e+00
7.570671725643155492e-01,-1.412952211457193075e+00
7.574767762640807200e-01,-1.414906735044815012e+00
7.628461130382406807e-01,-1.417790258926150848e+00
7.634531118468198541e-01,-1.416497644765852604e+00
7.594502590338677583e-01,-1.417542367128768133e+00
7.621670425462564458e-01,-1.426297456187794577e+00
7.593376237375559779e-01,-1.434370917398997136e+00
7.434484816782568339e-01,-1.428692242926938860e+00
7.367983887110048924e-01,-1.425173374502128443e+00
7.373331757370433781e-01,-1.430605196248046607e+00
7.325162815455085186e-01,-1.434532096688255765e+00
7.300216109753647764e-01,-1.434447772406856947e+00
7.340681273027233056e-01,-1.436980560786265126e+00
7.320160444826175894e-01,-1.443415858060086210e+00
7.310309381085545732e-01,-1.448662364636844169e+00
7.287024182335434253e-01,-1.447124704491073555e+00
7.192915440292234619e-01,-1.448081251941338854e+00
7.133442735805055612e-01,-1.451252913428891844e+00
7.172743565564030366e-01,-1.450658999555485273e+00
7.203695099168094806e-01,-1.449606816293682154e+00
7.197127412213382147e-01,-1.452921160296195113e+00
7.213310889102610979e-01,-1.458186710460752877e+00
7.215298659748172749e-01,-1.459962798820113816e+00
7.236211194229020816e-01,-1.465340052443231400e+00
7.283975685358723418e-01,-1.474566322096765303e+00
7.313610031434163439e-01,-1.477673524010946204e+00
7.241172762080123615e-01,-1.476620117161771217e+00
7.226133296346994861e-01,-1.480211038858873840e+00
7.283812921578612931e-01,-1.482503207486068675e+00
7.291344654135837322e-01,-1.485065873047226370e+00
7.346689616905166531e-01,-1.492965316297815148e+00
7.527293180920574533e-01,-1.501647411370837792e+00
7.578457410416961082e-01,-1.507973796842723146e+00
7.535856066470748571e-01,-1.511601265570061248e+00
